split,risk_budget,method,seed,episodes,coverage,fixed_risk_success,executed_success,false_safe_rate,irreversible_failure,damage,total_cost
adversarial_compound_shift,0.20,learned_failure_classifier,3,64,0.82812,0.70312,0.84906,0.01887,0.00000,0.01887,1.84547
adversarial_compound_shift,0.20,learned_failure_classifier,4,64,0.81250,0.60938,0.75000,0.01923,0.00000,0.01923,1.87874
adversarial_compound_shift,0.20,learned_failure_classifier,5,64,0.71875,0.57812,0.80435,0.00000,0.00000,0.00000,1.86984
adversarial_compound_shift,0.20,learned_failure_classifier,6,64,0.89062,0.78125,0.87719,0.00000,0.00000,0.00000,1.82585
adversarial_compound_shift,0.20,learned_failure_classifier,7,64,0.79688,0.67188,0.84314,0.01961,0.00000,0.01961,1.84120
adversarial_compound_shift,0.20,learned_failure_classifier,8,64,0.65625,0.59375,0.90476,0.00000,0.00000,0.00000,1.84208
adversarial_compound_shift,0.20,learned_failure_classifier,9,64,0.82812,0.65625,0.79245,0.00000,0.00000,0.00000,1.88607
adversarial_compound_shift,0.20,learned_expected_utility,0,64,0.75000,0.56250,0.75000,0.00000,0.00000,0.00000,1.87950
adversarial_compound_shift,0.20,learned_expected_utility,1,64,0.73438,0.59375,0.80851,0.00000,0.00000,0.00000,1.83475
adversarial_compound_shift,0.20,learned_expected_utility,2,64,0.81250,0.59375,0.73077,0.01923,0.00000,0.01923,1.89260
adversarial_compound_shift,0.20,learned_expected_utility,3,64,0.76562,0.59375,0.77551,0.04082,0.00000,0.04082,1.86925
adversarial_compound_shift,0.20,learned_expected_utility,4,64,0.75000,0.53125,0.70833,0.02083,0.00000,0.02083,1.91008
adversarial_compound_shift,0.20,learned_expected_utility,5,64,0.67188,0.57812,0.86047,0.02326,0.00000,0.02326,1.83593
adversarial_compound_shift,0.20,learned_expected_utility,6,64,0.79688,0.65625,0.82353,0.00000,0.00000,0.00000,1.83867
adversarial_compound_shift,0.20,learned_expected_utility,7,64,0.75000,0.60938,0.81250,0.00000,0.00000,0.00000,1.84928
adversarial_compound_shift,0.20,learned_expected_utility,8,64,0.62500,0.54688,0.87500,0.00000,0.00000,0.00000,1.82047
adversarial_compound_shift,0.20,learned_expected_utility,9,64,0.76562,0.65625,0.85714,0.00000,0.00000,0.00000,1.83218
adversarial_compound_shift,0.20,cvar_recovery_planner,0,64,0.64062,0.48438,0.75610,0.02439,0.00000,0.02439,1.89694
adversarial_compound_shift,0.20,cvar_recovery_planner,1,64,0.60938,0.37500,0.61538,0.00000,0.00000,0.00000,2.02293
adversarial_compound_shift,0.20,cvar_recovery_planner,2,64,0.62500,0.43750,0.70000,0.00000,0.00000,0.00000,1.90504
adversarial_compound_shift,0.20,cvar_recovery_planner,3,64,0.67188,0.50000,0.74419,0.02326,0.02326,0.02326,1.97527
adversarial_compound_shift,0.20,cvar_recovery_planner,4,64,0.73438,0.51562,0.70213,0.02128,0.00000,0.02128,1.98991
adversarial_compound_shift,0.20,cvar_recovery_planner,5,64,0.68750,0.54688,0.79545,0.00000,0.00000,0.00000,1.92692
adversarial_compound_shift,0.20,cvar_recovery_planner,6,64,0.78125,0.48438,0.62000,0.04000,0.00000,0.04000,2.02526
adversarial_compound_shift,0.20,cvar_recovery_planner,7,64,0.71875,0.48438,0.67391,0.02174,0.00000,0.02174,1.98567
adversarial_compound_shift,0.20,cvar_recovery_planner,8,64,0.67188,0.50000,0.74419,0.02326,0.00000,0.02326,1.99314
adversarial_compound_shift,0.20,cvar_recovery_planner,9,64,0.84375,0.65625,0.77778,0.01852,0.00000,0.01852,1.94783
adversarial_compound_shift,0.20,recoverability_score_planner_v5,0,64,0.81250,0.60938,0.75000,0.00000,0.00000,0.00000,1.90729
adversarial_compound_shift,0.20,recoverability_score_planner_v5,1,64,0.78125,0.59375,0.76000,0.00000,0.00000,0.00000,1.93382
adversarial_compound_shift,0.20,recoverability_score_planner_v5,2,64,0.84375,0.60938,0.72222,0.00000,0.00000,0.00000,1.95496
adversarial_compound_shift,0.20,recoverability_score_planner_v5,3,64,0.73438,0.50000,0.68085,0.02128,0.00000,0.02128,2.02099
adversarial_compound_shift,0.20,recoverability_score_planner_v5,4,64,0.78125,0.57812,0.74000,0.04000,0.00000,0.04000,1.98207
adversarial_compound_shift,0.20,recoverability_score_planner_v5,5,64,0.78125,0.60938,0.78000,0.02000,0.00000,0.02000,1.92688
adversarial_compound_shift,0.20,recoverability_score_planner_v5,6,64,0.82812,0.67188,0.81132,0.01887,0.00000,0.01887,1.89221
adversarial_compound_shift,0.20,recoverability_score_planner_v5,7,64,0.78125,0.64062,0.82000,0.00000,0.00000,0.00000,1.91483
adversarial_compound_shift,0.20,recoverability_score_planner_v5,8,64,0.75000,0.54688,0.72917,0.02083,0.00000,0.02083,2.01176
adversarial_compound_shift,0.20,recoverability_score_planner_v5,9,64,0.87500,0.64062,0.73214,0.03571,0.00000,0.03571,1.94860
adversarial_compound_shift,0.20,oracle_recoverability_upper_bound,0,64,1.00000,0.81250,0.81250,0.00000,0.00000,0.00000,1.82349
adversarial_compound_shift,0.20,oracle_recoverability_upper_bound,1,64,1.00000,0.85938,0.85938,0.01562,0.00000,0.01562,1.81268
adversarial_compound_shift,0.20,oracle_recoverability_upper_bound,2,64,1.00000,0.85938,0.85938,0.01562,0.00000,0.01562,1.81091
adversarial_compound_shift,0.20,oracle_recoverability_upper_bound,3,64,1.00000,0.76562,0.76562,0.00000,0.00000,0.00000,1.85288
adversarial_compound_shift,0.20,oracle_recoverability_upper_bound,4,64,1.00000,0.82812,0.82812,0.01562,0.00000,0.01562,1.82106
adversarial_compound_shift,0.20,oracle_recoverability_upper_bound,5,64,1.00000,0.76562,0.76562,0.01562,0.00000,0.01562,1.87490
adversarial_compound_shift,0.20,oracle_recoverability_upper_bound,6,64,1.00000,0.78125,0.78125,0.00000,0.00000,0.00000,1.84678
adversarial_compound_shift,0.20,oracle_recoverability_upper_bound,7,64,1.00000,0.87500,0.87500,0.01562,0.00000,0.01562,1.78808
adversarial_compound_shift,0.20,oracle_recoverability_upper_bound,8,64,1.00000,0.78125,0.78125,0.00000,0.00000,0.00000,1.86673
adversarial_compound_shift,0.20,oracle_recoverability_upper_bound,9,64,1.00000,0.84375,0.84375,0.01562,0.00000,0.01562,1.81922
