split,seed,episode_id,method,plan_type,goal_success,deviation,recovered,irreversible_failure,damage,budget_overrun,total_cost,recovery_attempts,calibration_error,predicted_unsafe,risk_upper,safety_utility,failure_label,fixed_risk_budget,coverage,false_safe,nav_deviation,manipulation_slip,trap_pressure,sensor_uncertainty,latent_mode_shift,budget,ablation
adversarial_compound_shift,1,15,minus_calibration_penalty,reversible_probe,1,0,0,0,0,0,1.80324,0,0.01617,0.01617,0.08599,0.85574,success,,1,0,0.50756,0.55118,0.59094,0.42916,0.39060,1.99883,minus_calibration_penalty
adversarial_compound_shift,1,15,risk_only_score,reversible_probe,0,1,1,0,0,1,2.40597,1,0.98383,0.01617,0.08599,-0.54248,budget_overrun,,1,0,0.50756,0.55118,0.59094,0.42916,0.39060,1.99883,risk_only_score
adversarial_compound_shift,1,15,expected_utility_only,reversible_probe,1,0,0,0,0,0,1.80324,0,0.01617,0.01617,0.08599,0.85574,success,,1,0,0.50756,0.55118,0.59094,0.42916,0.39060,1.99883,expected_utility_only
adversarial_compound_shift,1,16,full_recoverability_score_v5,reversible_probe,1,0,0,0,0,0,1.78652,0,0.05606,0.05606,0.12588,0.85708,success,,1,0,0.52426,0.50807,0.58045,0.41129,0.40652,1.99075,full_recoverability_score_v5
adversarial_compound_shift,1,16,minus_recovery_success,reversible_probe,1,0,0,0,0,0,1.78652,0,0.05606,0.05606,0.12588,0.85708,success,,1,0,0.52426,0.50807,0.58045,0.41129,0.40652,1.99075,minus_recovery_success
adversarial_compound_shift,1,16,minus_recovery_cost,reversible_probe,1,0,0,0,0,0,1.78652,0,0.05606,0.05606,0.12588,0.85708,success,,1,0,0.52426,0.50807,0.58045,0.41129,0.40652,1.99075,minus_recovery_cost
adversarial_compound_shift,1,16,minus_irreversible_trap_penalty,reversible_probe,1,0,0,0,0,0,1.78652,0,0.05606,0.05606,0.12588,0.85708,success,,1,0,0.52426,0.50807,0.58045,0.41129,0.40652,1.99075,minus_irreversible_trap_penalty
adversarial_compound_shift,1,16,minus_damage_penalty,reversible_probe,0,1,1,0,0,1,2.42497,1,0.94394,0.05606,0.12588,-0.54400,budget_overrun,,1,0,0.52426,0.50807,0.58045,0.41129,0.40652,1.99075,minus_damage_penalty
adversarial_compound_shift,1,16,minus_budget_slack,reversible_probe,1,0,0,0,0,0,1.78652,0,0.05606,0.05606,0.12588,0.85708,success,,1,0,0.52426,0.50807,0.58045,0.41129,0.40652,1.99075,minus_budget_slack
adversarial_compound_shift,1,16,minus_branch_entropy,reversible_probe,1,0,0,0,0,0,1.78652,0,0.05606,0.05606,0.12588,0.85708,success,,1,0,0.52426,0.50807,0.58045,0.41129,0.40652,1.99075,minus_branch_entropy
adversarial_compound_shift,1,16,minus_calibration_penalty,reversible_probe,0,1,1,0,0,1,2.42497,1,0.94394,0.05606,0.12588,-0.54400,budget_overrun,,1,0,0.52426,0.50807,0.58045,0.41129,0.40652,1.99075,minus_calibration_penalty
adversarial_compound_shift,1,16,risk_only_score,contingency_branch,1,0,0,0,0,0,1.71206,0,0.09744,0.09744,0.16727,0.86304,success,,1,0,0.52426,0.50807,0.58045,0.41129,0.40652,1.99075,risk_only_score
adversarial_compound_shift,1,16,expected_utility_only,reversible_probe,1,0,0,0,0,0,1.78652,0,0.05606,0.05606,0.12588,0.85708,success,,1,0,0.52426,0.50807,0.58045,0.41129,0.40652,1.99075,expected_utility_only
adversarial_compound_shift,1,17,full_recoverability_score_v5,reversible_probe,0,1,1,0,0,1,2.50814,1,0.92248,0.07752,0.14734,-0.55065,budget_overrun,,1,0,0.43241,0.56787,0.54984,0.41990,0.46696,2.08729,full_recoverability_score_v5
adversarial_compound_shift,1,17,minus_recovery_success,reversible_probe,1,0,0,0,0,0,1.88917,0,0.07752,0.07752,0.14734,0.84887,success,,1,0,0.43241,0.56787,0.54984,0.41990,0.46696,2.08729,minus_recovery_success
adversarial_compound_shift,1,17,minus_recovery_cost,reversible_probe,1,0,0,0,0,0,1.88917,0,0.07752,0.07752,0.14734,0.84887,success,,1,0,0.43241,0.56787,0.54984,0.41990,0.46696,2.08729,minus_recovery_cost
adversarial_compound_shift,1,17,minus_irreversible_trap_penalty,reversible_probe,0,1,1,0,0,1,2.50814,1,0.92248,0.07752,0.14734,-0.55065,budget_overrun,,1,0,0.43241,0.56787,0.54984,0.41990,0.46696,2.08729,minus_irreversible_trap_penalty
adversarial_compound_shift,1,17,minus_damage_penalty,reversible_probe,1,0,0,0,0,0,1.88917,0,0.07752,0.07752,0.14734,0.84887,success,,1,0,0.43241,0.56787,0.54984,0.41990,0.46696,2.08729,minus_damage_penalty
adversarial_compound_shift,1,17,minus_budget_slack,reversible_probe,1,0,0,0,0,0,1.88917,0,0.07752,0.07752,0.14734,0.84887,success,,1,0,0.43241,0.56787,0.54984,0.41990,0.46696,2.08729,minus_budget_slack
adversarial_compound_shift,1,17,minus_branch_entropy,contingency_branch,1,0,0,0,0,0,1.83057,0,0.04644,0.04644,0.11626,0.85355,success,,1,0,0.43241,0.56787,0.54984,0.41990,0.46696,2.08729,minus_branch_entropy
adversarial_compound_shift,1,17,minus_calibration_penalty,reversible_probe,0,1,1,0,0,1,2.50814,1,0.92248,0.07752,0.14734,-0.55065,budget_overrun,,1,0,0.43241,0.56787,0.54984,0.41990,0.46696,2.08729,minus_calibration_penalty
adversarial_compound_shift,1,17,risk_only_score,reversible_probe,1,0,0,0,0,0,1.88917,0,0.07752,0.07752,0.14734,0.84887,success,,1,0,0.43241,0.56787,0.54984,0.41990,0.46696,2.08729,risk_only_score
adversarial_compound_shift,1,17,expected_utility_only,contingency_branch,1,0,0,0,0,0,1.83057,0,0.04644,0.04644,0.11626,0.85355,success,,1,0,0.43241,0.56787,0.54984,0.41990,0.46696,2.08729,expected_utility_only
adversarial_compound_shift,1,18,full_recoverability_score_v5,diagnostic_staging,1,0,0,0,0,0,1.68557,0,0.02363,0.02363,0.09345,0.86515,success,,1,0,0.51228,0.52485,0.51166,0.42746,0.44552,2.08028,full_recoverability_score_v5
adversarial_compound_shift,1,18,minus_recovery_success,diagnostic_staging,1,0,0,0,0,0,1.68557,0,0.02363,0.02363,0.09345,0.86515,success,,1,0,0.51228,0.52485,0.51166,0.42746,0.44552,2.08028,minus_recovery_success
adversarial_compound_shift,1,18,minus_recovery_cost,diagnostic_staging,1,0,0,0,0,0,1.68557,0,0.02363,0.02363,0.09345,0.86515,success,,1,0,0.51228,0.52485,0.51166,0.42746,0.44552,2.08028,minus_recovery_cost
adversarial_compound_shift,1,18,minus_irreversible_trap_penalty,diagnostic_staging,0,1,1,0,0,1,2.32928,1,0.97637,0.02363,0.09345,-0.53634,budget_overrun,,1,0,0.51228,0.52485,0.51166,0.42746,0.44552,2.08028,minus_irreversible_trap_penalty
adversarial_compound_shift,1,18,minus_damage_penalty,diagnostic_staging,1,0,0,0,0,0,1.68557,0,0.02363,0.02363,0.09345,0.86515,success,,1,0,0.51228,0.52485,0.51166,0.42746,0.44552,2.08028,minus_damage_penalty
adversarial_compound_shift,1,18,minus_budget_slack,diagnostic_staging,1,0,0,0,0,0,1.68557,0,0.02363,0.02363,0.09345,0.86515,success,,1,0,0.51228,0.52485,0.51166,0.42746,0.44552,2.08028,minus_budget_slack
adversarial_compound_shift,1,18,minus_branch_entropy,diagnostic_staging,1,0,0,0,0,0,1.68557,0,0.02363,0.02363,0.09345,0.86515,success,,1,0,0.51228,0.52485,0.51166,0.42746,0.44552,2.08028,minus_branch_entropy
adversarial_compound_shift,1,18,minus_calibration_penalty,diagnostic_staging,1,0,0,0,0,0,1.68557,0,0.02363,0.02363,0.09345,0.86515,success,,1,0,0.51228,0.52485,0.51166,0.42746,0.44552,2.08028,minus_calibration_penalty
adversarial_compound_shift,1,18,risk_only_score,contingency_branch,0,1,1,0,0,1,2.65212,1,0.91245,0.08755,0.15737,-0.56217,budget_overrun,,1,0,0.51228,0.52485,0.51166,0.42746,0.44552,2.08028,risk_only_score
adversarial_compound_shift,1,18,expected_utility_only,diagnostic_staging,1,0,0,0,0,0,1.68557,0,0.02363,0.02363,0.09345,0.86515,success,,1,0,0.51228,0.52485,0.51166,0.42746,0.44552,2.08028,expected_utility_only
adversarial_compound_shift,1,19,full_recoverability_score_v5,diagnostic_staging,1,0,0,0,0,0,1.66547,0,0.08095,0.08095,0.15077,0.86676,success,,1,0,0.53528,0.54190,0.59727,0.41244,0.46576,2.10550,full_recoverability_score_v5
adversarial_compound_shift,1,19,minus_recovery_success,diagnostic_staging,1,0,0,0,0,0,1.66547,0,0.08095,0.08095,0.15077,0.86676,success,,1,0,0.53528,0.54190,0.59727,0.41244,0.46576,2.10550,minus_recovery_success
adversarial_compound_shift,1,19,minus_recovery_cost,diagnostic_staging,0,1,1,0,0,1,2.26308,1,0.91905,0.08095,0.15077,-0.53105,budget_overrun,,1,0,0.53528,0.54190,0.59727,0.41244,0.46576,2.10550,minus_recovery_cost
adversarial_compound_shift,1,19,minus_irreversible_trap_penalty,diagnostic_staging,0,1,1,0,0,1,2.26308,1,0.91905,0.08095,0.15077,-0.53105,budget_overrun,,1,0,0.53528,0.54190,0.59727,0.41244,0.46576,2.10550,minus_irreversible_trap_penalty
adversarial_compound_shift,1,19,minus_damage_penalty,diagnostic_staging,1,0,0,0,0,0,1.66547,0,0.08095,0.08095,0.15077,0.86676,success,,1,0,0.53528,0.54190,0.59727,0.41244,0.46576,2.10550,minus_damage_penalty
adversarial_compound_shift,1,19,minus_budget_slack,diagnostic_staging,1,0,0,0,0,0,1.66547,0,0.08095,0.08095,0.15077,0.86676,success,,1,0,0.53528,0.54190,0.59727,0.41244,0.46576,2.10550,minus_budget_slack
adversarial_compound_shift,1,19,minus_branch_entropy,diagnostic_staging,1,0,0,0,0,0,1.66547,0,0.08095,0.08095,0.15077,0.86676,success,,1,0,0.53528,0.54190,0.59727,0.41244,0.46576,2.10550,minus_branch_entropy
adversarial_compound_shift,1,19,minus_calibration_penalty,diagnostic_staging,1,0,0,0,0,0,1.66547,0,0.08095,0.08095,0.15077,0.86676,success,,1,0,0.53528,0.54190,0.59727,0.41244,0.46576,2.10550,minus_calibration_penalty
adversarial_compound_shift,1,19,risk_only_score,dual_recovery_branch,0,1,1,0,0,1,2.77984,1,0.93139,0.06861,0.13843,-0.57239,budget_overrun,,1,0,0.53528,0.54190,0.59727,0.41244,0.46576,2.10550,risk_only_score
adversarial_compound_shift,1,19,expected_utility_only,diagnostic_staging,1,0,0,0,0,0,1.66547,0,0.08095,0.08095,0.15077,0.86676,success,,1,0,0.53528,0.54190,0.59727,0.41244,0.46576,2.10550,expected_utility_only
adversarial_compound_shift,1,20,full_recoverability_score_v5,diagnostic_staging,1,0,0,0,0,0,1.76612,0,0.01059,0.01059,0.08041,0.85871,success,,1,0,0.54999,0.51002,0.61012,0.44007,0.40670,1.99273,full_recoverability_score_v5
adversarial_compound_shift,1,20,minus_recovery_success,diagnostic_staging,1,0,0,0,0,0,1.76612,0,0.01059,0.01059,0.08041,0.85871,success,,1,0,0.54999,0.51002,0.61012,0.44007,0.40670,1.99273,minus_recovery_success
adversarial_compound_shift,1,20,minus_recovery_cost,diagnostic_staging,1,0,0,0,0,0,1.76612,0,0.01059,0.01059,0.08041,0.85871,success,,1,0,0.54999,0.51002,0.61012,0.44007,0.40670,1.99273,minus_recovery_cost
adversarial_compound_shift,1,20,minus_irreversible_trap_penalty,diagnostic_staging,0,1,1,0,0,1,2.41620,1,0.98941,0.01059,0.08041,-0.54330,budget_overrun,,1,0,0.54999,0.51002,0.61012,0.44007,0.40670,1.99273,minus_irreversible_trap_penalty
adversarial_compound_shift,1,20,minus_damage_penalty,diagnostic_staging,0,1,1,0,0,1,2.41620,1,0.98941,0.01059,0.08041,-0.54330,budget_overrun,,1,0,0.54999,0.51002,0.61012,0.44007,0.40670,1.99273,minus_damage_penalty
adversarial_compound_shift,1,20,minus_budget_slack,diagnostic_staging,1,0,0,0,0,0,1.76612,0,0.01059,0.01059,0.08041,0.85871,success,,1,0,0.54999,0.51002,0.61012,0.44007,0.40670,1.99273,minus_budget_slack
adversarial_compound_shift,1,20,minus_branch_entropy,diagnostic_staging,1,0,0,0,0,0,1.76612,0,0.01059,0.01059,0.08041,0.85871,success,,1,0,0.54999,0.51002,0.61012,0.44007,0.40670,1.99273,minus_branch_entropy
adversarial_compound_shift,1,20,minus_calibration_penalty,diagnostic_staging,1,0,0,0,0,0,1.76612,0,0.01059,0.01059,0.08041,0.85871,success,,1,0,0.54999,0.51002,0.61012,0.44007,0.40670,1.99273,minus_calibration_penalty
adversarial_compound_shift,1,20,risk_only_score,diagnostic_staging,0,1,1,0,0,1,2.41620,1,0.98941,0.01059,0.08041,-0.54330,budget_overrun,,1,0,0.54999,0.51002,0.61012,0.44007,0.40670,1.99273,risk_only_score
adversarial_compound_shift,1,20,expected_utility_only,diagnostic_staging,1,0,0,0,0,0,1.76612,0,0.01059,0.01059,0.08041,0.85871,success,,1,0,0.54999,0.51002,0.61012,0.44007,0.40670,1.99273,expected_utility_only
adversarial_compound_shift,1,21,full_recoverability_score_v5,dual_recovery_branch,0,0,0,0,0,1,2.10512,0,0.99790,0.00210,0.07192,-0.51841,budget_overrun,,1,0,0.43483,0.51217,0.54075,0.39159,0.46017,2.08937,full_recoverability_score_v5
adversarial_compound_shift,1,21,minus_recovery_success,dual_recovery_branch,0,1,1,0,0,1,2.77008,1,0.99790,0.00210,0.07192,-0.57161,budget_overrun,,1,0,0.43483,0.51217,0.54075,0.39159,0.46017,2.08937,minus_recovery_success
adversarial_compound_shift,1,21,minus_recovery_cost,dual_recovery_branch,0,1,1,0,0,1,2.77008,1,0.99790,0.00210,0.07192,-0.57161,budget_overrun,,1,0,0.43483,0.51217,0.54075,0.39159,0.46017,2.08937,minus_recovery_cost
adversarial_compound_shift,1,21,minus_irreversible_trap_penalty,reversible_probe,1,0,0,0,0,0,1.81617,0,0.18401,0.18401,0.25383,0.85471,success,,1,0,0.43483,0.51217,0.54075,0.39159,0.46017,2.08937,minus_irreversible_trap_penalty
adversarial_compound_shift,1,21,minus_damage_penalty,diagnostic_staging,1,0,0,0,0,0,1.75655,0,0.10448,0.10448,0.17431,0.85948,success,,1,0,0.43483,0.51217,0.54075,0.39159,0.46017,2.08937,minus_damage_penalty
adversarial_compound_shift,1,21,minus_budget_slack,dual_recovery_branch,0,0,0,0,0,1,2.10512,0,0.99790,0.00210,0.07192,-0.51841,budget_overrun,,1,0,0.43483,0.51217,0.54075,0.39159,0.46017,2.08937,minus_budget_slack
adversarial_compound_shift,1,21,minus_branch_entropy,diagnostic_staging,1,0,0,0,0,0,1.75655,0,0.10448,0.10448,0.17431,0.85948,success,,1,0,0.43483,0.51217,0.54075,0.39159,0.46017,2.08937,minus_branch_entropy
adversarial_compound_shift,1,21,minus_calibration_penalty,dual_recovery_branch,0,1,1,0,0,1,2.77008,1,0.99790,0.00210,0.07192,-0.57161,budget_overrun,,1,0,0.43483,0.51217,0.54075,0.39159,0.46017,2.08937,minus_calibration_penalty
adversarial_compound_shift,1,21,risk_only_score,dual_recovery_branch,0,0,0,0,0,1,2.10512,0,0.99790,0.00210,0.07192,-0.51841,budget_overrun,,1,0,0.43483,0.51217,0.54075,0.39159,0.46017,2.08937,risk_only_score
adversarial_compound_shift,1,21,expected_utility_only,diagnostic_staging,0,1,1,0,0,1,2.36818,1,0.89552,0.10448,0.17431,-0.53945,budget_overrun,,1,0,0.43483,0.51217,0.54075,0.39159,0.46017,2.08937,expected_utility_only
adversarial_compound_shift,1,22,full_recoverability_score_v5,dual_recovery_branch,0,1,1,0,0,1,2.79731,1,0.77657,0.22343,0.29326,-0.57378,budget_overrun,,1,0,0.53925,0.53476,0.54059,0.42864,0.44520,2.15656,full_recoverability_score_v5
adversarial_compound_shift,1,22,minus_recovery_success,robust_margin_route,1,0,0,0,0,0,1.67322,0,0.34203,0.34203,0.41185,0.86614,success,,1,0,0.53925,0.53476,0.54059,0.42864,0.44520,2.15656,minus_recovery_success
adversarial_compound_shift,1,22,minus_recovery_cost,dual_recovery_branch,0,1,1,0,0,1,2.79731,1,0.77657,0.22343,0.29326,-0.57378,budget_overrun,,1,0,0.53925,0.53476,0.54059,0.42864,0.44520,2.15656,minus_recovery_cost
adversarial_compound_shift,1,22,minus_irreversible_trap_penalty,dual_recovery_branch,1,0,0,0,0,0,2.12746,0,0.22343,0.22343,0.29326,0.82980,success,,1,0,0.53925,0.53476,0.54059,0.42864,0.44520,2.15656,minus_irreversible_trap_penalty
adversarial_compound_shift,1,22,minus_damage_penalty,robust_margin_route,1,0,0,0,0,0,1.67322,0,0.34203,0.34203,0.41185,0.86614,success,,1,0,0.53925,0.53476,0.54059,0.42864,0.44520,2.15656,minus_damage_penalty
adversarial_compound_shift,1,22,minus_budget_slack,dual_recovery_branch,1,0,0,0,0,0,2.12746,0,0.22343,0.22343,0.29326,0.82980,success,,1,0,0.53925,0.53476,0.54059,0.42864,0.44520,2.15656,minus_budget_slack
adversarial_compound_shift,1,22,minus_branch_entropy,robust_margin_route,1,0,0,0,0,0,1.67322,0,0.34203,0.34203,0.41185,0.86614,success,,1,0,0.53925,0.53476,0.54059,0.42864,0.44520,2.15656,minus_branch_entropy
adversarial_compound_shift,1,22,minus_calibration_penalty,dual_recovery_branch,1,0,0,0,0,0,2.12746,0,0.22343,0.22343,0.29326,0.82980,success,,1,0,0.53925,0.53476,0.54059,0.42864,0.44520,2.15656,minus_calibration_penalty
adversarial_compound_shift,1,22,risk_only_score,conservative_backoff,0,0,0,0,0,1,2.36228,0,0.83145,0.16855,0.23838,-0.53898,budget_overrun,,1,0,0.53925,0.53476,0.54059,0.42864,0.44520,2.15656,risk_only_score
adversarial_compound_shift,1,22,expected_utility_only,robust_margin_route,1,0,0,0,0,0,1.67322,0,0.34203,0.34203,0.41185,0.86614,success,,1,0,0.53925,0.53476,0.54059,0.42864,0.44520,2.15656,expected_utility_only
adversarial_compound_shift,1,23,full_recoverability_score_v5,diagnostic_staging,1,0,0,0,0,0,1.76379,0,0.01472,0.01472,0.08454,0.85890,success,,1,0,0.50698,0.55370,0.57566,0.41461,0.47350,1.92064,full_recoverability_score_v5
adversarial_compound_shift,1,23,minus_recovery_success,diagnostic_staging,1,0,0,0,0,0,1.76379,0,0.01472,0.01472,0.08454,0.85890,success,,1,0,0.50698,0.55370,0.57566,0.41461,0.47350,1.92064,minus_recovery_success
adversarial_compound_shift,1,23,minus_recovery_cost,diagnostic_staging,0,1,1,0,0,1,2.42099,1,0.98528,0.01472,0.08454,-0.54368,budget_overrun,,1,0,0.50698,0.55370,0.57566,0.41461,0.47350,1.92064,minus_recovery_cost
adversarial_compound_shift,1,23,minus_irreversible_trap_penalty,diagnostic_staging,1,0,0,0,0,0,1.76379,0,0.01472,0.01472,0.08454,0.85890,success,,1,0,0.50698,0.55370,0.57566,0.41461,0.47350,1.92064,minus_irreversible_trap_penalty
adversarial_compound_shift,1,23,minus_damage_penalty,diagnostic_staging,1,0,0,0,0,0,1.76379,0,0.01472,0.01472,0.08454,0.85890,success,,1,0,0.50698,0.55370,0.57566,0.41461,0.47350,1.92064,minus_damage_penalty
adversarial_compound_shift,1,23,minus_budget_slack,diagnostic_staging,1,0,0,0,0,0,1.76379,0,0.01472,0.01472,0.08454,0.85890,success,,1,0,0.50698,0.55370,0.57566,0.41461,0.47350,1.92064,minus_budget_slack
adversarial_compound_shift,1,23,minus_branch_entropy,diagnostic_staging,0,1,1,0,0,1,2.42099,1,0.98528,0.01472,0.08454,-0.54368,budget_overrun,,1,0,0.50698,0.55370,0.57566,0.41461,0.47350,1.92064,minus_branch_entropy
adversarial_compound_shift,1,23,minus_calibration_penalty,diagnostic_staging,0,1,1,0,0,1,2.42099,1,0.98528,0.01472,0.08454,-0.54368,budget_overrun,,1,0,0.50698,0.55370,0.57566,0.41461,0.47350,1.92064,minus_calibration_penalty
adversarial_compound_shift,1,23,risk_only_score,reversible_probe,1,0,0,0,0,0,1.82791,0,0.26887,0.26887,0.33869,0.85377,success,,1,0,0.50698,0.55370,0.57566,0.41461,0.47350,1.92064,risk_only_score
adversarial_compound_shift,1,23,expected_utility_only,diagnostic_staging,1,0,0,0,0,0,1.76379,0,0.01472,0.01472,0.08454,0.85890,success,,1,0,0.50698,0.55370,0.57566,0.41461,0.47350,1.92064,expected_utility_only
adversarial_compound_shift,1,24,full_recoverability_score_v5,diagnostic_staging,1,0,0,0,0,0,1.74109,0,0.05865,0.05865,0.12847,0.86071,success,,1,0,0.52191,0.51187,0.60868,0.42608,0.46631,1.84926,full_recoverability_score_v5
adversarial_compound_shift,1,24,minus_recovery_success,diagnostic_staging,0,1,1,0,0,1,2.49893,1,0.94135,0.05865,0.12847,-0.54991,budget_overrun,,1,0,0.52191,0.51187,0.60868,0.42608,0.46631,1.84926,minus_recovery_success
adversarial_compound_shift,1,24,minus_recovery_cost,diagnostic_staging,1,0,0,0,0,0,1.74109,0,0.05865,0.05865,0.12847,0.86071,success,,1,0,0.52191,0.51187,0.60868,0.42608,0.46631,1.84926,minus_recovery_cost
adversarial_compound_shift,1,24,minus_irreversible_trap_penalty,diagnostic_staging,1,0,0,0,0,0,1.74109,0,0.05865,0.05865,0.12847,0.86071,success,,1,0,0.52191,0.51187,0.60868,0.42608,0.46631,1.84926,minus_irreversible_trap_penalty
adversarial_compound_shift,1,24,minus_damage_penalty,robust_margin_route,0,1,0,0,0,1,2.95080,1,0.85374,0.14626,0.21608,-0.58606,budget_overrun,,1,0,0.52191,0.51187,0.60868,0.42608,0.46631,1.84926,minus_damage_penalty
adversarial_compound_shift,1,24,minus_budget_slack,diagnostic_staging,0,1,1,0,0,1,2.49893,1,0.94135,0.05865,0.12847,-0.54991,budget_overrun,,1,0,0.52191,0.51187,0.60868,0.42608,0.46631,1.84926,minus_budget_slack
adversarial_compound_shift,1,24,minus_branch_entropy,diagnostic_staging,1,0,0,0,0,0,1.74109,0,0.05865,0.05865,0.12847,0.86071,success,,1,0,0.52191,0.51187,0.60868,0.42608,0.46631,1.84926,minus_branch_entropy
adversarial_compound_shift,1,24,minus_calibration_penalty,diagnostic_staging,1,0,0,0,0,0,1.74109,0,0.05865,0.05865,0.12847,0.86071,success,,1,0,0.52191,0.51187,0.60868,0.42608,0.46631,1.84926,minus_calibration_penalty
adversarial_compound_shift,1,24,risk_only_score,conservative_backoff,0,0,0,0,0,1,2.43767,0,0.93356,0.06644,0.13627,-0.54501,budget_overrun,,1,0,0.52191,0.51187,0.60868,0.42608,0.46631,1.84926,risk_only_score
adversarial_compound_shift,1,24,expected_utility_only,robust_margin_route,1,0,0,0,0,0,1.67442,0,0.14626,0.14626,0.21608,0.86605,success,,1,0,0.52191,0.51187,0.60868,0.42608,0.46631,1.84926,expected_utility_only
adversarial_compound_shift,1,25,full_recoverability_score_v5,reversible_probe,1,0,0,0,0,0,1.87131,0,0.12020,0.12020,0.19002,0.85029,success,,1,0,0.52706,0.51619,0.53654,0.41086,0.44150,2.08979,full_recoverability_score_v5
adversarial_compound_shift,1,25,minus_recovery_success,dual_recovery_branch,1,0,0,0,0,0,2.03747,0,0.34448,0.34448,0.41430,0.83700,success,,1,0,0.52706,0.51619,0.53654,0.41086,0.44150,2.08979,minus_recovery_success
adversarial_compound_shift,1,25,minus_recovery_cost,reversible_probe,1,0,0,0,0,0,1.87131,0,0.12020,0.12020,0.19002,0.85029,success,,1,0,0.52706,0.51619,0.53654,0.41086,0.44150,2.08979,minus_recovery_cost
adversarial_compound_shift,1,25,minus_irreversible_trap_penalty,reversible_probe,1,0,0,0,0,0,1.87131,0,0.12020,0.12020,0.19002,0.85029,success,,1,0,0.52706,0.51619,0.53654,0.41086,0.44150,2.08979,minus_irreversible_trap_penalty
adversarial_compound_shift,1,25,minus_damage_penalty,dual_recovery_branch,1,0,0,0,0,0,2.03747,0,0.34448,0.34448,0.41430,0.83700,success,,1,0,0.52706,0.51619,0.53654,0.41086,0.44150,2.08979,minus_damage_penalty
adversarial_compound_shift,1,25,minus_budget_slack,reversible_probe,0,1,1,0,1,1,2.44088,1,0.87980,0.12020,0.19002,-1.74527,damage_or_lost_object,,1,0,0.52706,0.51619,0.53654,0.41086,0.44150,2.08979,minus_budget_slack
adversarial_compound_shift,1,25,minus_branch_entropy,reversible_probe,1,0,0,0,0,0,1.87131,0,0.12020,0.12020,0.19002,0.85029,success,,1,0,0.52706,0.51619,0.53654,0.41086,0.44150,2.08979,minus_branch_entropy
adversarial_compound_shift,1,25,minus_calibration_penalty,reversible_probe,1,0,0,0,0,0,1.87131,0,0.12020,0.12020,0.19002,0.85029,success,,1,0,0.52706,0.51619,0.53654,0.41086,0.44150,2.08979,minus_calibration_penalty
adversarial_compound_shift,1,25,risk_only_score,dual_recovery_branch,1,0,0,0,0,0,2.03747,0,0.34448,0.34448,0.41430,0.83700,success,,1,0,0.52706,0.51619,0.53654,0.41086,0.44150,2.08979,risk_only_score
adversarial_compound_shift,1,25,expected_utility_only,reversible_probe,1,0,0,0,0,0,1.87131,0,0.12020,0.12020,0.19002,0.85029,success,,1,0,0.52706,0.51619,0.53654,0.41086,0.44150,2.08979,expected_utility_only
adversarial_compound_shift,1,26,full_recoverability_score_v5,dual_recovery_branch,1,0,0,0,0,0,2.08373,0,0.03073,0.03073,0.10055,0.83330,success,,1,0,0.55185,0.52738,0.54437,0.37945,0.44304,2.11215,full_recoverability_score_v5
adversarial_compound_shift,1,26,minus_recovery_success,dual_recovery_branch,1,0,0,0,0,0,2.08373,0,0.03073,0.03073,0.10055,0.83330,success,,1,0,0.55185,0.52738,0.54437,0.37945,0.44304,2.11215,minus_recovery_success
adversarial_compound_shift,1,26,minus_recovery_cost,dual_recovery_branch,0,1,1,0,0,1,2.72762,1,0.96927,0.03073,0.10055,-0.56821,budget_overrun,,1,0,0.55185,0.52738,0.54437,0.37945,0.44304,2.11215,minus_recovery_cost
adversarial_compound_shift,1,26,minus_irreversible_trap_penalty,dual_recovery_branch,1,0,0,0,0,0,2.08373,0,0.03073,0.03073,0.10055,0.83330,success,,1,0,0.55185,0.52738,0.54437,0.37945,0.44304,2.11215,minus_irreversible_trap_penalty
adversarial_compound_shift,1,26,minus_damage_penalty,diagnostic_staging,0,1,1,0,0,1,2.55025,1,0.80513,0.19487,0.26469,-0.55402,budget_overrun,,1,0,0.55185,0.52738,0.54437,0.37945,0.44304,2.11215,minus_damage_penalty
adversarial_compound_shift,1,26,minus_budget_slack,dual_recovery_branch,0,1,1,0,0,1,2.72762,1,0.96927,0.03073,0.10055,-0.56821,budget_overrun,,1,0,0.55185,0.52738,0.54437,0.37945,0.44304,2.11215,minus_budget_slack
adversarial_compound_shift,1,26,minus_branch_entropy,dual_recovery_branch,1,0,0,0,0,0,2.08373,0,0.03073,0.03073,0.10055,0.83330,success,,1,0,0.55185,0.52738,0.54437,0.37945,0.44304,2.11215,minus_branch_entropy
adversarial_compound_shift,1,26,minus_calibration_penalty,dual_recovery_branch,0,1,1,0,0,1,2.72762,1,0.96927,0.03073,0.10055,-0.56821,budget_overrun,,1,0,0.55185,0.52738,0.54437,0.37945,0.44304,2.11215,minus_calibration_penalty
adversarial_compound_shift,1,26,risk_only_score,dual_recovery_branch,1,0,0,0,0,0,2.08373,0,0.03073,0.03073,0.10055,0.83330,success,,1,0,0.55185,0.52738,0.54437,0.37945,0.44304,2.11215,risk_only_score
adversarial_compound_shift,1,26,expected_utility_only,dual_recovery_branch,1,0,0,0,0,0,2.08373,0,0.03073,0.03073,0.10055,0.83330,success,,1,0,0.55185,0.52738,0.54437,0.37945,0.44304,2.11215,expected_utility_only
