stress_axis,stress_level,method,seed,episodes,goal_success,recovery_success,irreversible_failure,damage,total_cost,safety_utility
budget,0.75,cvar_recovery_planner,1,32,0.84375,1.00000,0.00000,0.00000,1.86970,0.63949
budget,0.75,cvar_recovery_planner,2,32,0.84375,1.00000,0.00000,0.00000,1.81012,0.64425
budget,0.75,cvar_recovery_planner,3,32,0.84375,1.00000,0.00000,0.00000,1.85939,0.64031
budget,0.75,cvar_recovery_planner,4,32,0.96875,1.00000,0.00000,0.00000,1.77463,0.81584
budget,0.75,cvar_recovery_planner,5,32,0.93750,1.00000,0.00000,0.00000,1.79557,0.77198
budget,0.75,cvar_recovery_planner,6,32,0.81250,0.25000,0.00000,0.09375,1.91138,0.48146
budget,0.75,cvar_recovery_planner,7,32,0.84375,0.50000,0.00000,0.03125,1.82640,0.61639
budget,0.75,cvar_recovery_planner,8,32,0.75000,0.25000,0.03125,0.06250,1.83941,0.39660
budget,0.75,cvar_recovery_planner,9,32,0.84375,1.00000,0.00000,0.00000,1.87931,0.63872
budget,0.75,recoverability_score_planner_v5,0,32,0.90625,1.00000,0.00000,0.00000,1.83913,0.72631
budget,0.75,recoverability_score_planner_v5,1,32,0.87500,1.00000,0.00000,0.00000,1.81864,0.68576
budget,0.75,recoverability_score_planner_v5,2,32,0.87500,1.00000,0.00000,0.00000,1.79750,0.68745
budget,0.75,recoverability_score_planner_v5,3,32,0.90625,1.00000,0.00000,0.00000,1.80207,0.72927
budget,0.75,recoverability_score_planner_v5,4,32,0.90625,0.75000,0.00000,0.00000,1.82314,0.72759
budget,0.75,recoverability_score_planner_v5,5,32,0.96875,1.00000,0.00000,0.00000,1.77072,0.81615
budget,0.75,recoverability_score_planner_v5,6,32,0.78125,0.71429,0.00000,0.03125,1.92049,0.51355
budget,0.75,recoverability_score_planner_v5,7,32,0.87500,1.00000,0.00000,0.00000,1.80976,0.68647
budget,0.75,recoverability_score_planner_v5,8,32,0.87500,1.00000,0.00000,0.00000,1.77448,0.68929
budget,0.75,recoverability_score_planner_v5,9,32,0.87500,1.00000,0.00000,0.00000,1.84722,0.68347
budget,0.75,oracle_recoverability_upper_bound,0,32,0.90625,0.50000,0.00000,0.03125,1.77022,0.69432
budget,0.75,oracle_recoverability_upper_bound,1,32,0.90625,0.66667,0.00000,0.00000,1.73434,0.73469
budget,0.75,oracle_recoverability_upper_bound,2,32,0.93750,1.00000,0.00000,0.00000,1.72948,0.77727
budget,0.75,oracle_recoverability_upper_bound,3,32,0.96875,1.00000,0.00000,0.00000,1.71571,0.82055
budget,0.75,oracle_recoverability_upper_bound,4,32,0.84375,0.60000,0.00000,0.00000,1.79717,0.64529
budget,0.75,oracle_recoverability_upper_bound,5,32,0.90625,1.00000,0.00000,0.00000,1.73951,0.73428
budget,0.75,oracle_recoverability_upper_bound,6,32,0.93750,1.00000,0.00000,0.00000,1.71373,0.77853
budget,0.75,oracle_recoverability_upper_bound,7,32,0.90625,1.00000,0.00000,0.00000,1.75141,0.73333
budget,0.75,oracle_recoverability_upper_bound,8,32,0.96875,0.00000,0.00000,0.03125,1.72490,0.78232
budget,0.75,oracle_recoverability_upper_bound,9,32,0.90625,1.00000,0.00000,0.00000,1.77387,0.73153
budget,1.00,robust_margin_planner,0,32,0.15625,0.00000,0.00000,0.03125,2.35121,-0.36466
budget,1.00,robust_margin_planner,1,32,0.03125,0.87500,0.00000,0.06250,2.53338,-0.58548
budget,1.00,robust_margin_planner,2,32,0.18750,0.75000,0.00000,0.03125,2.36899,-0.32389
budget,1.00,robust_margin_planner,3,32,0.12500,1.00000,0.00000,0.00000,2.32611,-0.36734
budget,1.00,robust_margin_planner,4,32,0.09375,0.40000,0.00000,0.06250,2.44443,-0.49399
budget,1.00,robust_margin_planner,5,32,0.06250,0.80000,0.00000,0.00000,2.47684,-0.46377
budget,1.00,robust_margin_planner,6,32,0.09375,0.50000,0.00000,0.03125,2.42937,-0.45529
budget,1.00,robust_margin_planner,7,32,0.18750,0.50000,0.00000,0.03125,2.40349,-0.32666
budget,1.00,robust_margin_planner,8,32,0.21875,0.50000,0.00000,0.00000,2.30105,-0.23877
budget,1.00,robust_margin_planner,9,32,0.12500,0.66667,0.00000,0.03125,2.40026,-0.41077
budget,1.00,contingent_replanner,0,32,0.43750,1.00000,0.00000,0.00000,1.96796,0.08319
budget,1.00,contingent_replanner,1,32,0.46875,0.75000,0.00000,0.03125,1.96897,0.08779
budget,1.00,contingent_replanner,2,32,0.31250,0.80000,0.00000,0.00000,2.04603,-0.09181
budget,1.00,contingent_replanner,3,32,0.34375,1.00000,0.00000,0.00000,1.98861,-0.04503
budget,1.00,contingent_replanner,4,32,0.31250,1.00000,0.00000,0.00000,1.96138,-0.08504
budget,1.00,contingent_replanner,5,32,0.53125,0.83333,0.00000,0.00000,1.98568,0.20833
budget,1.00,contingent_replanner,6,32,0.37500,0.80000,0.00000,0.00000,2.04855,-0.00763
budget,1.00,contingent_replanner,7,32,0.31250,1.00000,0.00000,0.00000,2.00696,-0.08868
budget,1.00,contingent_replanner,8,32,0.37500,0.66667,0.00000,0.03125,2.00558,-0.04170
budget,1.00,contingent_replanner,9,32,0.43750,1.00000,0.00000,0.00000,1.99325,0.08116
budget,1.00,learned_failure_classifier,0,32,0.93750,1.00000,0.00000,0.00000,1.76487,0.77443
budget,1.00,learned_failure_classifier,1,32,0.75000,1.00000,0.00000,0.00000,1.82731,0.51632
budget,1.00,learned_failure_classifier,2,32,0.81250,1.00000,0.00000,0.00000,1.80385,0.60257
budget,1.00,learned_failure_classifier,3,32,0.71875,0.33333,0.00000,0.03125,1.81210,0.43784
budget,1.00,learned_failure_classifier,4,32,0.71875,1.00000,0.00000,0.00000,1.82372,0.47441
budget,1.00,learned_failure_classifier,5,32,0.75000,0.60000,0.00000,0.00000,1.82526,0.51648
budget,1.00,learned_failure_classifier,6,32,0.78125,0.75000,0.00000,0.03125,1.80160,0.52306
budget,1.00,learned_failure_classifier,7,32,0.87500,1.00000,0.00000,0.00000,1.76832,0.68978
budget,1.00,learned_failure_classifier,8,32,0.68750,1.00000,0.00000,0.00000,1.83350,0.43145
budget,1.00,learned_failure_classifier,9,32,0.78125,1.00000,0.00000,0.00000,1.80591,0.56021
budget,1.00,learned_expected_utility,0,32,0.93750,1.00000,0.00000,0.00000,1.73896,0.77651
budget,1.00,learned_expected_utility,1,32,0.78125,1.00000,0.00000,0.00000,1.82049,0.55905
budget,1.00,learned_expected_utility,2,32,0.90625,1.00000,0.00000,0.00000,1.75558,0.73299
budget,1.00,learned_expected_utility,3,32,0.90625,1.00000,0.00000,0.00000,1.75182,0.73329
budget,1.00,learned_expected_utility,4,32,0.65625,0.83333,0.00000,0.03125,1.83912,0.35131
budget,1.00,learned_expected_utility,5,32,0.87500,1.00000,0.00000,0.00000,1.75798,0.69061
budget,1.00,learned_expected_utility,6,32,0.84375,1.00000,0.00000,0.00000,1.74500,0.64946
budget,1.00,learned_expected_utility,7,32,0.90625,0.50000,0.00000,0.03125,1.76363,0.69485
budget,1.00,learned_expected_utility,8,32,0.78125,1.00000,0.00000,0.00000,1.78865,0.56160
budget,1.00,learned_expected_utility,9,32,0.75000,0.66667,0.00000,0.00000,1.80647,0.51798
budget,1.00,cvar_recovery_planner,0,32,0.96875,1.00000,0.00000,0.00000,1.74212,0.81844
budget,1.00,cvar_recovery_planner,1,32,0.84375,1.00000,0.00000,0.00000,1.79912,0.64513
budget,1.00,cvar_recovery_planner,2,32,0.81250,1.00000,0.00000,0.00000,1.83838,0.59980
budget,1.00,cvar_recovery_planner,3,32,0.68750,1.00000,0.00000,0.00000,1.85025,0.43011
budget,1.00,cvar_recovery_planner,4,32,0.75000,1.00000,0.00000,0.00000,1.78173,0.51996
budget,1.00,cvar_recovery_planner,5,32,0.84375,1.00000,0.00000,0.00000,1.78931,0.64592
budget,1.00,cvar_recovery_planner,6,32,0.75000,0.50000,0.00000,0.03125,1.81862,0.47951
budget,1.00,cvar_recovery_planner,7,32,0.78125,1.00000,0.00000,0.00000,1.80783,0.56006
budget,1.00,cvar_recovery_planner,8,32,0.68750,1.00000,0.00000,0.00000,1.84817,0.43027
budget,1.00,cvar_recovery_planner,9,32,0.81250,0.00000,0.00000,0.03125,1.81562,0.56413
budget,1.00,recoverability_score_planner_v5,0,32,0.87500,0.75000,0.00000,0.06250,1.81533,0.61102
budget,1.00,recoverability_score_planner_v5,1,32,0.81250,1.00000,0.00000,0.00000,1.82337,0.60101
budget,1.00,recoverability_score_planner_v5,2,32,0.84375,1.00000,0.00000,0.00000,1.81227,0.64408
budget,1.00,recoverability_score_planner_v5,3,32,0.90625,1.00000,0.00000,0.00000,1.73682,0.73449
budget,1.00,recoverability_score_planner_v5,4,32,0.65625,1.00000,0.00000,0.00000,1.84052,0.38870
budget,1.00,recoverability_score_planner_v5,5,32,0.84375,0.00000,0.00000,0.03125,1.79383,0.60806
budget,1.00,recoverability_score_planner_v5,6,32,0.65625,0.80000,0.00000,0.00000,1.84104,0.38865
budget,1.00,recoverability_score_planner_v5,7,32,0.81250,1.00000,0.00000,0.00000,1.78929,0.60373
budget,1.00,recoverability_score_planner_v5,8,32,0.75000,0.66667,0.00000,0.00000,1.83891,0.51539
budget,1.00,recoverability_score_planner_v5,9,32,0.78125,0.75000,0.00000,0.03125,1.83722,0.52021
budget,1.00,oracle_recoverability_upper_bound,0,32,0.90625,0.33333,0.00000,0.03125,1.73793,0.69690
budget,1.00,oracle_recoverability_upper_bound,1,32,0.90625,0.66667,0.00000,0.00000,1.75097,0.73336
budget,1.00,oracle_recoverability_upper_bound,2,32,0.93750,1.00000,0.00000,0.00000,1.72742,0.77743
budget,1.00,oracle_recoverability_upper_bound,3,32,0.96875,1.00000,0.00000,0.00000,1.72303,0.81997
budget,1.00,oracle_recoverability_upper_bound,4,32,0.87500,0.50000,0.00000,0.00000,1.76267,0.69024
budget,1.00,oracle_recoverability_upper_bound,5,32,0.90625,1.00000,0.00000,0.00000,1.73321,0.73478
budget,1.00,oracle_recoverability_upper_bound,6,32,0.90625,1.00000,0.00000,0.00000,1.72620,0.73534
budget,1.00,oracle_recoverability_upper_bound,7,32,0.90625,1.00000,0.00000,0.00000,1.73771,0.73442
budget,1.00,oracle_recoverability_upper_bound,8,32,0.87500,0.66667,0.00000,0.03125,1.77231,0.65197
budget,1.00,oracle_recoverability_upper_bound,9,32,0.93750,1.00000,0.00000,0.00000,1.72168,0.77789
budget,1.25,robust_margin_planner,0,32,0.15625,0.00000,0.00000,0.03125,2.33516,-0.36338
budget,1.25,robust_margin_planner,1,32,0.12500,0.66667,0.00000,0.00000,2.37962,-0.37162
budget,1.25,robust_margin_planner,2,32,0.12500,0.66667,0.00000,0.00000,2.40103,-0.37333
budget,1.25,robust_margin_planner,3,32,0.18750,0.00000,0.00000,0.00000,2.29484,-0.28046
budget,1.25,robust_margin_planner,4,32,0.18750,0.25000,0.00000,0.03125,2.36420,-0.32351
budget,1.25,robust_margin_planner,5,32,0.12500,0.60000,0.00000,0.03125,2.40761,-0.41136
budget,1.25,robust_margin_planner,6,32,0.03125,0.50000,0.00000,0.00000,2.51176,-0.50875
budget,1.25,robust_margin_planner,7,32,0.25000,0.20000,0.00000,0.03125,2.32442,-0.23595
budget,1.25,robust_margin_planner,8,32,0.12500,0.33333,0.00000,0.00000,2.35704,-0.36981
budget,1.25,robust_margin_planner,9,32,0.12500,0.60000,0.00000,0.06250,2.36361,-0.44534
budget,1.25,contingent_replanner,0,32,0.21875,1.00000,0.00000,0.00000,1.99715,-0.21446
budget,1.25,contingent_replanner,1,32,0.15625,1.00000,0.00000,0.03125,2.05707,-0.34113
budget,1.25,contingent_replanner,2,32,0.21875,1.00000,0.00000,0.00000,2.03505,-0.21749
budget,1.25,contingent_replanner,3,32,0.06250,0.66667,0.00000,0.00000,2.03857,-0.42871
budget,1.25,contingent_replanner,4,32,0.21875,1.00000,0.00000,0.00000,1.99937,-0.21464
budget,1.25,contingent_replanner,5,32,0.31250,1.00000,0.00000,0.00000,1.97624,-0.08622
budget,1.25,contingent_replanner,6,32,0.18750,1.00000,0.00000,0.00000,2.04636,-0.26058
budget,1.25,contingent_replanner,7,32,0.18750,1.00000,0.00000,0.00000,1.98666,-0.25581
budget,1.25,contingent_replanner,8,32,0.25000,1.00000,0.00000,0.00000,2.01062,-0.17335
budget,1.25,contingent_replanner,9,32,0.21875,1.00000,0.00000,0.00000,1.96863,-0.21218
budget,1.25,learned_failure_classifier,0,32,0.46875,0.50000,0.00000,0.00000,1.81457,0.13765
budget,1.25,learned_failure_classifier,1,32,0.71875,1.00000,0.00000,0.00000,1.79537,0.47668
budget,1.25,learned_failure_classifier,2,32,0.71875,1.00000,0.00000,0.00000,1.76795,0.47888
budget,1.25,learned_failure_classifier,3,32,0.50000,0.50000,0.00000,0.00000,1.81681,0.17966
budget,1.25,learned_failure_classifier,4,32,0.71875,0.66667,0.00000,0.00000,1.79580,0.47665
budget,1.25,learned_failure_classifier,5,32,0.53125,0.80000,0.00000,0.00000,1.85665,0.21866
budget,1.25,learned_failure_classifier,6,32,0.68750,0.66667,0.00000,0.00000,1.80840,0.43345
budget,1.25,learned_failure_classifier,7,32,0.59375,1.00000,0.00000,0.00000,1.78498,0.30876
budget,1.25,learned_failure_classifier,8,32,0.59375,1.00000,0.00000,0.00000,1.77731,0.30938
budget,1.25,learned_failure_classifier,9,32,0.56250,1.00000,0.00000,0.00000,1.78892,0.26626
budget,1.25,learned_expected_utility,0,32,0.59375,1.00000,0.00000,0.00000,1.78156,0.30904
budget,1.25,learned_expected_utility,1,32,0.68750,1.00000,0.00000,0.00000,1.82211,0.43236
budget,1.25,learned_expected_utility,2,32,0.71875,1.00000,0.00000,0.00000,1.78953,0.47715
budget,1.25,learned_expected_utility,3,32,0.59375,1.00000,0.00000,0.00000,1.76684,0.31022
budget,1.25,learned_expected_utility,4,32,0.75000,0.75000,0.00000,0.03125,1.77716,0.48283
budget,1.25,learned_expected_utility,5,32,0.68750,1.00000,0.00000,0.00000,1.78173,0.43559
budget,1.25,learned_expected_utility,6,32,0.87500,1.00000,0.00000,0.00000,1.73078,0.69279
budget,1.25,learned_expected_utility,7,32,0.56250,0.62500,0.00000,0.03125,1.85478,0.22349
budget,1.25,learned_expected_utility,8,32,0.59375,1.00000,0.00000,0.00000,1.79610,0.30787
budget,1.25,learned_expected_utility,9,32,0.59375,0.80000,0.00000,0.00000,1.81327,0.30650
budget,1.25,cvar_recovery_planner,0,32,0.62500,0.66667,0.00000,0.00000,1.80430,0.34941
budget,1.25,cvar_recovery_planner,1,32,0.62500,0.50000,0.00000,0.03125,1.84887,0.30834
budget,1.25,cvar_recovery_planner,2,32,0.68750,1.00000,0.00000,0.00000,1.79186,0.43478
budget,1.25,cvar_recovery_planner,3,32,0.34375,1.00000,0.00000,0.00000,1.87337,-0.03581
budget,1.25,cvar_recovery_planner,4,32,0.75000,0.50000,0.00000,0.03125,1.79645,0.48128
budget,1.25,cvar_recovery_planner,5,32,0.59375,1.00000,0.00000,0.00000,1.80990,0.30677
budget,1.25,cvar_recovery_planner,6,32,0.53125,0.50000,0.00000,0.03125,1.82688,0.18354
budget,1.25,cvar_recovery_planner,7,32,0.59375,1.00000,0.00000,0.00000,1.76905,0.31004
budget,1.25,cvar_recovery_planner,8,32,0.53125,0.75000,0.00000,0.00000,1.81040,0.22236
budget,1.25,cvar_recovery_planner,9,32,0.59375,0.66667,0.00000,0.00000,1.80819,0.30691
budget,1.25,recoverability_score_planner_v5,0,32,0.62500,1.00000,0.00000,0.00000,1.75994,0.35295
budget,1.25,recoverability_score_planner_v5,1,32,0.78125,0.50000,0.00000,0.00000,1.78238,0.56210
budget,1.25,recoverability_score_planner_v5,2,32,0.81250,0.50000,0.00000,0.03125,1.74527,0.56975
budget,1.25,recoverability_score_planner_v5,3,32,0.46875,0.50000,0.00000,0.03125,1.82139,0.09960
budget,1.25,recoverability_score_planner_v5,4,32,0.75000,1.00000,0.00000,0.00000,1.77132,0.52079
budget,1.25,recoverability_score_planner_v5,5,32,0.56250,1.00000,0.00000,0.00000,1.85090,0.26130
budget,1.25,recoverability_score_planner_v5,6,32,0.53125,0.75000,0.00000,0.00000,1.82777,0.22097
budget,1.25,recoverability_score_planner_v5,7,32,0.59375,1.00000,0.00000,0.00000,1.78172,0.30902
budget,1.25,recoverability_score_planner_v5,8,32,0.59375,1.00000,0.00000,0.00000,1.81947,0.30600
budget,1.25,recoverability_score_planner_v5,9,32,0.65625,0.75000,0.00000,0.03125,1.81036,0.35361
budget,1.25,oracle_recoverability_upper_bound,0,32,0.62500,0.33333,0.00000,0.03125,1.75256,0.31605
budget,1.25,oracle_recoverability_upper_bound,1,32,0.81250,0.66667,0.00000,0.00000,1.74373,0.60738
budget,1.25,oracle_recoverability_upper_bound,2,32,0.87500,1.00000,0.00000,0.00000,1.72026,0.69363
budget,1.25,oracle_recoverability_upper_bound,3,32,0.68750,1.00000,0.00000,0.00000,1.73554,0.43928
budget,1.25,oracle_recoverability_upper_bound,4,32,0.81250,0.60000,0.00000,0.00000,1.78467,0.60410
budget,1.25,oracle_recoverability_upper_bound,5,32,0.84375,1.00000,0.00000,0.00000,1.75097,0.64898
budget,1.25,oracle_recoverability_upper_bound,6,32,0.87500,1.00000,0.00000,0.00000,1.72980,0.69287
budget,1.25,oracle_recoverability_upper_bound,7,32,0.81250,1.00000,0.00000,0.00000,1.75538,0.60644
budget,1.25,oracle_recoverability_upper_bound,8,32,0.75000,0.50000,0.00000,0.03125,1.73219,0.48642
budget,1.25,oracle_recoverability_upper_bound,9,32,0.75000,1.00000,0.00000,0.00000,1.76072,0.52164
budget,1.50,robust_margin_planner,0,32,0.03125,0.00000,0.00000,0.06250,2.43543,-0.57765
budget,1.50,robust_margin_planner,1,32,0.06250,1.00000,0.00000,0.06250,2.45587,-0.53709
budget,1.50,robust_margin_planner,2,32,0.15625,0.75000,0.00000,0.00000,2.37308,-0.32891
budget,1.50,robust_margin_planner,3,32,0.09375,1.00000,0.00000,0.00000,2.22268,-0.40125
budget,1.50,robust_margin_planner,4,32,0.06250,0.25000,0.00000,0.06250,2.40340,-0.53290
budget,1.50,robust_margin_planner,5,32,0.18750,1.00000,0.00000,0.00000,2.36124,-0.28577
budget,1.50,robust_margin_planner,6,32,0.21875,0.66667,0.00000,0.03125,2.30294,-0.27642
budget,1.50,robust_margin_planner,7,32,0.06250,0.20000,0.00000,0.03125,2.45319,-0.49938
budget,1.50,robust_margin_planner,8,32,0.06250,0.50000,0.00000,0.03125,2.34582,-0.49079
budget,1.50,robust_margin_planner,9,32,0.18750,0.80000,0.00000,0.06250,2.34951,-0.35983
budget,1.50,contingent_replanner,0,32,0.06250,1.00000,0.00000,0.00000,1.99900,-0.42555
budget,1.50,contingent_replanner,1,32,0.06250,1.00000,0.00000,0.03125,1.92422,-0.45706
budget,1.50,contingent_replanner,2,32,0.06250,0.80000,0.00000,0.00000,2.02385,-0.42753
budget,1.50,contingent_replanner,3,32,0.09375,0.80000,0.00000,0.00000,2.02229,-0.38522
budget,1.50,contingent_replanner,4,32,0.09375,1.00000,0.00000,0.00000,1.98842,-0.38251
budget,1.50,contingent_replanner,5,32,0.15625,1.00000,0.00000,0.00000,1.99332,-0.29853
budget,1.50,contingent_replanner,6,32,0.03125,1.00000,0.00000,0.00000,2.05092,-0.47189
budget,1.50,contingent_replanner,7,32,0.18750,1.00000,0.00000,0.00000,1.93761,-0.25188
budget,1.50,contingent_replanner,8,32,0.09375,1.00000,0.00000,0.00000,1.91878,-0.37694
budget,1.50,contingent_replanner,9,32,0.12500,0.75000,0.00000,0.00000,1.97624,-0.33935
budget,1.50,learned_failure_classifier,0,32,0.21875,1.00000,0.00000,0.00000,1.80074,-0.19875
budget,1.50,learned_failure_classifier,1,32,0.18750,0.80000,0.00000,0.03125,1.82754,-0.28058
budget,1.50,learned_failure_classifier,2,32,0.28125,1.00000,0.00000,0.00000,1.78689,-0.11326
budget,1.50,learned_failure_classifier,3,32,0.28125,0.50000,0.00000,0.00000,1.81991,-0.11591
budget,1.50,learned_failure_classifier,4,32,0.46875,0.66667,0.00000,0.00000,1.74895,0.14290
budget,1.50,learned_failure_classifier,5,32,0.43750,0.75000,0.00000,0.00000,1.78542,0.09779
budget,1.50,learned_failure_classifier,6,32,0.25000,0.50000,0.00000,0.03125,1.81238,-0.19499
budget,1.50,learned_failure_classifier,7,32,0.37500,1.00000,0.00000,0.00000,1.78454,0.01349
budget,1.50,learned_failure_classifier,8,32,0.21875,1.00000,0.00000,0.00000,1.78495,-0.19748
budget,1.50,learned_failure_classifier,9,32,0.34375,1.00000,0.00000,0.00000,1.76168,-0.02687
budget,1.50,learned_expected_utility,0,32,0.28125,1.00000,0.00000,0.00000,1.71973,-0.10789
budget,1.50,learned_expected_utility,1,32,0.12500,1.00000,0.00000,0.00000,1.84203,-0.32861
budget,1.50,learned_expected_utility,2,32,0.34375,1.00000,0.00000,0.00000,1.74727,-0.02572
budget,1.50,learned_expected_utility,3,32,0.28125,1.00000,0.00000,0.00000,1.78684,-0.11326
budget,1.50,learned_expected_utility,4,32,0.46875,0.75000,0.00000,0.03125,1.75913,0.10458
budget,1.50,learned_expected_utility,5,32,0.46875,1.00000,0.00000,0.00000,1.72212,0.14504
budget,1.50,learned_expected_utility,6,32,0.21875,1.00000,0.00000,0.00000,1.75544,-0.19512
budget,1.50,learned_expected_utility,7,32,0.40625,0.80000,0.00000,0.03125,1.80806,0.01629
budget,1.50,learned_expected_utility,8,32,0.25000,1.00000,0.00000,0.00000,1.77768,-0.15471
budget,1.50,learned_expected_utility,9,32,0.28125,0.83333,0.00000,0.00000,1.82526,-0.11633
budget,1.50,cvar_recovery_planner,0,32,0.21875,1.00000,0.00000,0.00000,1.77918,-0.19702
budget,1.50,cvar_recovery_planner,1,32,0.09375,1.00000,0.00000,0.00000,1.78799,-0.36648
budget,1.50,cvar_recovery_planner,2,32,0.25000,1.00000,0.00000,0.00000,1.75913,-0.15323
budget,1.50,cvar_recovery_planner,3,32,0.28125,1.00000,0.00000,0.00000,1.78637,-0.11322
budget,1.50,cvar_recovery_planner,4,32,0.43750,1.00000,0.00000,0.00000,1.73341,0.10195
budget,1.50,cvar_recovery_planner,5,32,0.34375,0.33333,0.00000,0.06250,1.77788,-0.10317
budget,1.50,cvar_recovery_planner,6,32,0.21875,0.50000,0.00000,0.06250,1.80524,-0.27411
budget,1.50,cvar_recovery_planner,7,32,0.28125,0.80000,0.00000,0.00000,1.88864,-0.12140
budget,1.50,cvar_recovery_planner,8,32,0.21875,1.00000,0.00000,0.00000,1.81387,-0.19980
budget,1.50,cvar_recovery_planner,9,32,0.34375,0.75000,0.00000,0.00000,1.80114,-0.03003
budget,1.50,recoverability_score_planner_v5,0,32,0.21875,1.00000,0.00000,0.00000,1.79043,-0.19792
budget,1.50,recoverability_score_planner_v5,1,32,0.12500,1.00000,0.00000,0.00000,1.76442,-0.32240
budget,1.50,recoverability_score_planner_v5,2,32,0.25000,0.66667,0.00000,0.03125,1.78689,-0.19295
budget,1.50,recoverability_score_planner_v5,3,32,0.18750,0.00000,0.00000,0.09375,1.82781,-0.35560
budget,1.50,recoverability_score_planner_v5,4,32,0.40625,1.00000,0.00000,0.00000,1.75453,0.05808
budget,1.50,recoverability_score_planner_v5,5,32,0.34375,0.50000,0.00000,0.03125,1.80142,-0.06755
budget,1.50,recoverability_score_planner_v5,6,32,0.18750,0.83333,0.00000,0.00000,1.80784,-0.24150
budget,1.50,recoverability_score_planner_v5,7,32,0.34375,1.00000,0.00000,0.03125,1.84485,-0.07102
budget,1.50,recoverability_score_planner_v5,8,32,0.28125,1.00000,0.00000,0.00000,1.80328,-0.11458
budget,1.50,recoverability_score_planner_v5,9,32,0.25000,0.66667,0.00000,0.03125,1.82543,-0.19604
budget,1.50,oracle_recoverability_upper_bound,0,32,0.34375,0.50000,0.00000,0.03125,1.75616,-0.06393
budget,1.50,oracle_recoverability_upper_bound,1,32,0.15625,0.66667,0.00000,0.00000,1.73929,-0.27821
budget,1.50,oracle_recoverability_upper_bound,2,32,0.37500,1.00000,0.00000,0.00000,1.72048,0.01861
budget,1.50,oracle_recoverability_upper_bound,3,32,0.28125,1.00000,0.00000,0.00000,1.76116,-0.11121
budget,1.50,oracle_recoverability_upper_bound,4,32,0.46875,0.60000,0.00000,0.00000,1.75819,0.14216
budget,1.50,oracle_recoverability_upper_bound,5,32,0.46875,1.00000,0.00000,0.00000,1.72900,0.14449
budget,1.50,oracle_recoverability_upper_bound,6,32,0.31250,1.00000,0.00000,0.00000,1.74666,-0.06786
budget,1.50,oracle_recoverability_upper_bound,7,32,0.43750,1.00000,0.00000,0.00000,1.74964,0.10065
budget,1.50,oracle_recoverability_upper_bound,8,32,0.34375,1.00000,0.00000,0.00000,1.72221,-0.02372
budget,1.50,oracle_recoverability_upper_bound,9,32,0.37500,1.00000,0.00000,0.00000,1.75129,0.01615
combined,0.00,robust_margin_planner,0,32,0.65625,1.00000,0.00000,0.00000,2.40226,0.34376
combined,0.00,robust_margin_planner,1,32,0.53125,1.00000,0.00000,0.00000,2.39499,0.17559
combined,0.00,robust_margin_planner,2,32,0.65625,0.75000,0.00000,0.03125,2.38516,0.30762
combined,0.00,robust_margin_planner,3,32,0.75000,0.80000,0.00000,0.00000,2.32112,0.47681
combined,0.00,robust_margin_planner,4,32,0.68750,1.00000,0.00000,0.00000,2.26130,0.39722
combined,0.00,robust_margin_planner,5,32,0.78125,1.00000,0.00000,0.00000,2.32312,0.51884
combined,0.00,robust_margin_planner,6,32,0.78125,1.00000,0.00000,0.00000,2.21322,0.52763
combined,0.00,robust_margin_planner,7,32,0.65625,0.66667,0.00000,0.00000,2.32532,0.36085
combined,0.00,robust_margin_planner,8,32,0.56250,0.50000,0.00000,0.00000,2.40879,0.21667
combined,0.00,robust_margin_planner,9,32,0.81250,0.33333,0.00000,0.03125,2.28749,0.53731
combined,0.00,contingent_replanner,0,32,1.00000,1.00000,0.00000,0.00000,1.97199,0.84224
combined,0.00,contingent_replanner,1,32,1.00000,1.00000,0.00000,0.00000,1.92031,0.84638
combined,0.00,contingent_replanner,2,32,1.00000,1.00000,0.00000,0.00000,1.99959,0.84003
combined,0.00,contingent_replanner,3,32,1.00000,1.00000,0.00000,0.00000,1.95145,0.84388
combined,0.00,contingent_replanner,4,32,1.00000,1.00000,0.00000,0.00000,1.97679,0.84186
combined,0.00,contingent_replanner,5,32,1.00000,1.00000,0.00000,0.00000,1.99963,0.84003
combined,0.00,contingent_replanner,6,32,1.00000,1.00000,0.00000,0.00000,1.95110,0.84391
combined,0.00,contingent_replanner,7,32,1.00000,1.00000,0.00000,0.00000,1.94836,0.84413
combined,0.00,contingent_replanner,8,32,1.00000,1.00000,0.00000,0.00000,2.01112,0.83911
combined,0.00,contingent_replanner,9,32,1.00000,1.00000,0.00000,0.00000,2.00275,0.83978
combined,0.00,learned_failure_classifier,0,32,1.00000,1.00000,0.00000,0.00000,1.76884,0.85849
combined,0.00,learned_failure_classifier,1,32,1.00000,1.00000,0.00000,0.00000,1.72605,0.86192
combined,0.00,learned_failure_classifier,2,32,1.00000,1.00000,0.00000,0.00000,1.75461,0.85963
combined,0.00,learned_failure_classifier,3,32,0.96875,0.00000,0.00000,0.03125,1.72399,0.79333
combined,0.00,learned_failure_classifier,4,32,1.00000,1.00000,0.00000,0.00000,1.72444,0.86205
combined,0.00,learned_failure_classifier,5,32,1.00000,1.00000,0.00000,0.00000,1.71500,0.86280
combined,0.00,learned_failure_classifier,6,32,1.00000,1.00000,0.00000,0.00000,1.68679,0.86506
combined,0.00,learned_failure_classifier,7,32,1.00000,1.00000,0.00000,0.00000,1.76291,0.85897
